codemp;tipcont;tipmov;codart;fecmov;fecintro;orden;almace;seriel;ubicac;cant;prec;moves;clprfab;numdoc;posicion;impmov;pmedpon;tabauxidhis;tipo;datvar1;datvar2;datvar3;datvar4;datvar5;datvar6;feccad;premedpon;cantdobuni;numsec;tipfac;movmanual
001;0;10;LM003AV02;40589;40591;201102178037812;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM003AV03;40589;40591;201102178037852;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM003AV04;40589;40591;201102178037869;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM003AV05;40589;40591;201102178037886;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM006AM01;40589;40591;201102178037901;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM006AM02;40589;40591;201102178037916;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM006AM03;40589;40591;201102178037930;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM006AM04;40589;40591;201102178037945;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM006AM05;40589;40591;201102178037960;1;;S/U;1;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM006AM06;40589;40591;201102178037975;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM006AM07;40589;40591;201102178037989;1;;S/U;7;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM006AM08;40589;40591;201102178038004;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM006AV01;40589;40591;201102178038019;1;;S/U;13;0;I;;0;0;0;21.88;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM007AC01;40589;40591;201102178038074;1;;S/U;2;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM007AM01;40589;40591;201102178038094;1;;S/U;439;0;I;;0;0;0;5;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM007AM02;40589;40591;201102178038111;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM007AM03;40589;40591;201102178038143;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM007AM04;40589;40591;201102178038160;1;;S/U;201;0;I;;0;0;0;0.91;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM007AM05;40589;40591;201102178038175;1;;S/U;74;0;I;;0;0;0;1.25;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM007AM06;40589;40591;201102178038190;1;;S/U;111;0;I;;0;0;0;1.1;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM007AV01;40589;40591;201102178038207;1;;S/U;42;0;I;;0;0;0;0.88;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM007AV02;40589;40591;201102178038223;1;;S/U;159;0;I;;0;0;0;0.74;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM007AV03;40589;40591;201102178038239;1;;S/U;71;0;I;;0;0;0;3.5;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM007AV04;40589;40591;201102178038257;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM007DM01;40589;40591;201102178038274;1;;S/U;1;0;I;;0;0;0;15;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM008AC01;40589;40591;201102178038289;1;;S/U;5;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM008AM01;40589;40591;201102178038305;1;;S/U;41;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM008AM02;40589;40591;201102178038321;1;;S/U;10;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM008AM03;40589;40591;201102178038335;1;;S/U;15;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM008AM04;40589;40591;201102178038352;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM008AM05;40589;40591;201102178038370;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM008AV02;40589;40591;201102178038385;1;;S/U;10;0;I;;0;0;0;1.25;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM008AV03;40589;40591;201102178038402;1;;S/U;0;0;I;;0;0;0;5.8;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM010AM01;40589;40591;201102178038417;1;;S/U;56;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM010AM04;40589;40591;201102178038433;1;;S/U;1;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM010AV01;40589;40591;201102178038448;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM010AV04;40589;40591;201102178038464;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM011AM01;40589;40591;201102178038479;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM011AM04;40589;40591;201102178038498;1;;S/U;8;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM011AV01;40589;40591;201102178038520;1;;S/U;4;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM011AV04;40589;40591;201102178038538;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM012AC01;40589;40591;201102178038554;1;;S/U;4;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM012AC02;40589;40591;201102178038569;1;;S/U;4;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM012AC03;40589;40591;201102178038585;1;;S/U;4;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM012AC04;40589;40591;201102178038600;1;;S/U;4;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM012AC05;40589;40591;201102178038618;1;;S/U;4;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM012AC06;40589;40591;201102178038634;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM012AC07;40589;40591;201102178038650;1;;S/U;4;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM012AC08;40589;40591;201102178038669;1;;S/U;4;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM012AC09;40589;40591;201102178038684;1;;S/U;4;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM012AE01M01;40589;40591;201102178038700;1;;S/U;4;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM012AE01M02;40589;40591;201102178038715;1;;S/U;4;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM012AE01M03;40589;40591;201102178038731;1;;S/U;6;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM012AE01M04;40589;40591;201102178038746;1;;S/U;4;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM013AM01;40589;40591;201102178038760;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM013AM02;40589;40591;201102178038774;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM013AM03;40589;40591;201102178038792;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM013AM04;40589;40591;201102178038808;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM013AM05;40589;40591;201102178038824;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM013AM06;40589;40591;201102178038839;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM013AM07;40589;40591;201102178038856;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM013AM08;40589;40591;201102178038872;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM013AM09;40589;40591;201102178038889;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM013AM10;40589;40591;201102178038904;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM013AM11;40589;40591;201102178038920;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM013AM12;40589;40591;201102178038935;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM013AM13;40589;40591;201102178038950;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM013AV01;40589;40591;201102178038970;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM013AV02;40589;40591;201102178038987;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM015AC01;40589;40591;201102178039002;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM015AC02;40589;40591;201102178039017;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM015AC03;40589;40591;201102178039032;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM015AC04;40589;40591;201102178039048;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM015AC05;40589;40591;201102178039064;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM015AC06;40589;40591;201102178039080;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM015AC07;40589;40591;201102178039096;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM015AC08;40589;40591;201102178039110;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM015AC09;40589;40591;201102178039126;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM015AC10;40589;40591;201102178039142;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM015AE01M01;40589;40591;201102178039156;1;;S/U;1;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM015AE01M02;40589;40591;201102178039173;1;;S/U;1;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM015AE01M03;40589;40591;201102178039187;1;;S/U;1;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM015AM01;40589;40591;201102178039205;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM015AM02;40589;40591;201102178039220;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM015AM03;40589;40591;201102178039235;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM015AM04;40589;40591;201102178039250;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM015AM05;40589;40591;201102178039267;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM015AM06;40589;40591;201102178039283;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM015AM07;40589;40591;201102178039298;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM015AM08;40589;40591;201102178039314;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM015AM09;40589;40591;201102178039329;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM015AM10;40589;40591;201102178039345;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM015AM11;40589;40591;201102178039362;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM015AM12;40589;40591;201102178039377;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM015AM13;40589;40591;201102178039392;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM015AM14;40589;40591;201102178039408;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM015AV01;40589;40591;201102178039423;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM015AV02;40589;40591;201102178039439;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM015AV03;40589;40591;201102178039455;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM015AV04;40589;40591;201102178039471;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM016AM05;40589;40591;201102178039490;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM017AM01;40589;40591;201102178039507;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM017AM02;40589;40591;201102178039522;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM017AM03;40589;40591;201102178039539;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM017AM04;40589;40591;201102178039554;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM017AM05;40589;40591;201102178039574;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM017AM06;40589;40591;201102178039589;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM017AM07;40589;40591;201102178039606;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM017AM08;40589;40591;201102178039623;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM019AM06;40589;40591;201102178039639;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM019AM08;40589;40591;201102178039653;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM019AM09;40589;40591;201102178039671;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM019AM10;40589;40591;201102178039687;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM019AV01;40589;40591;201102178039703;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM021AC01;40589;40591;201102178039721;1;;S/U;1;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM021AC02;40589;40591;201102178039735;1;;S/U;2;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM021AC03;40589;40591;201102178039751;1;;S/U;2;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM021AC04;40589;40591;201102178039767;1;;S/U;2;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM021AC05;40589;40591;201102178039781;1;;S/U;1;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM021AC06;40589;40591;201102178039797;1;;S/U;2;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM021AC07;40589;40591;201102178039812;1;;S/U;3;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM021AM01;40589;40591;201102178039827;1;;S/U;2;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM021AM02;40589;40591;201102178039843;1;;S/U;3;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM021AM03;40589;40591;201102178039858;1;;S/U;3;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM021AM04;40589;40591;201102178039874;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM021AV01;40589;40591;201102178039892;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM021AV02;40589;40591;201102178039907;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM022AM07;40589;40591;201102178039924;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM022AM08;40589;40591;201102178039941;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM022AM10;40589;40591;201102178039957;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM022AV02;40589;40591;201102178039972;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM022AV03;40589;40591;201102178039987;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM022CM01;40589;40591;201102178040003;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM022CM02;40589;40591;201102178040019;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM022CM03;40589;40591;201102178040035;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM022CV01;40589;40591;201102178040053;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM022CV02;40589;40591;201102178040076;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM023AM01;40589;40591;201102178040092;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM023AM02;40589;40591;201102178040108;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM023AM03;40589;40591;201102178040123;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM023AM04;40589;40591;201102178040139;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM023AM05;40589;40591;201102178040153;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM023AM06;40589;40591;201102178040171;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM023AM07;40589;40591;201102178040186;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM023AM08;40589;40591;201102178040203;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM023AM09;40589;40591;201102178040217;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM023AM10;40589;40591;201102178040232;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM023AV01;40589;40591;201102178040247;1;;S/U;0;0;I;;0;0;0;55.3;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM023AV02;40589;40591;201102178040264;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM024AM01;40589;40591;201102178040279;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM024AM02;40589;40591;201102178040295;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM024AM03;40589;40591;201102178040310;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM024AM04;40589;40591;201102178040325;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM024AM05;40589;40591;201102178040341;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM024AM06;40589;40591;201102178040356;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM024AM07;40589;40591;201102178040371;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM024AM08;40589;40591;201102178040385;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM024AV01;40589;40591;201102178040401;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM024AV02;40589;40591;201102178040417;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM025AC01;40589;40591;201102178040431;1;;S/U;25;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM025AC02;40589;40591;201102178040447;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM025AM01;40589;40591;201102178040462;1;;S/U;1;0;I;;0;0;0;103.8;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM025AM02;40589;40591;201102178040477;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM025AM03;40589;40591;201102178040492;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM025AM04;40589;40591;201102178040506;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM025AM05;40589;40591;201102178040522;1;;S/U;12;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM025AM06;40589;40591;201102178040537;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM025AM07;40589;40591;201102178040552;1;;S/U;3;0;I;;0;0;0;36.6;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM025AM08;40589;40591;201102178040570;1;;S/U;6;0;I;;0;0;0;12.2;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM025AM09;40589;40591;201102178040585;1;;S/U;0;0;I;;0;0;0;30;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM025AM10;40589;40591;201102178040601;1;;S/U;0;0;I;;0;0;0;16;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM025AV01;40589;40591;201102178040616;1;;S/U;3;0;I;;0;0;0;4.23;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM025AV02;40589;40591;201102178040631;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM025AV03;40589;40591;201102178040647;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM026AC01;40589;40591;201102178040663;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM026AC02;40589;40591;201102178040678;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM026AC03;40589;40591;201102178040693;1;;S/U;0;0;I;;0;0;0;0;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM026AM01;40589;40591;201102178040708;1;;S/U;2;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM026AM02;40589;40591;201102178040723;1;;S/U;2;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM026AM03;40589;40591;201102178040739;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM026AM04;40589;40591;201102178040754;1;;S/U;2;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM026AM05;40589;40591;201102178040769;1;;S/U;2;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM026AM06;40589;40591;201102178040784;1;;S/U;0;0;I;;0;0;0;0.0001;0;;;;;0;0;0;2958465;0;0;0;0;N
001;0;10;LM026AM07;40589;40591;201102178040800;1;;S/U;0;0;I;;0;0;0;175;0;;;;;0;0;0;2958465;0;0;0;0;N
